"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WSFI","WT01","WT03","WT08"
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2021-04-23",,,"53","65","41",,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2021-04-24",,,"55","63","48",,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2021-04-25",,,"50","55","39",,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2021-04-26",,,"39","46","28",,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2021-04-27",,,"38","45","26",,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2021-04-28",,,"51","63","40",,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2021-04-29",,,"59","70","47",,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2021-04-30",,,"65","79","52",,,,,,,,,,,
"USS0015N10S","LEE CANYON, NV US","2021-01-01","0.00",,"24","37","13","29",,,"0.7",,,,"6.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-02","0.00",,"33","47","27","30",,,"0.7",,,,"5.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-03","0.22",,"36","44","28","35",,,"0.7",,,,"8.5",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-04","0.67",,"39","46","32","35",,,"0.7",,,,"14.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-05","0.67",,"35","46","27","27",,,"0.7",,,,"12.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-06","0.00",,"37","48","27","33",,,"0.7",,,,"7.6",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-07","0.00",,"34","46","28","31",,,"0.7",,,,"4.5",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-08","0.22",,"34","46","28","33",,,"0.7",,,,"7.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-09","0.45",,"27","36","21","22",,,"0.7",,,,"11.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-10","0.22",,"32","46","22","26",,,"0.7",,,,"7.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-11","0.00",,"30","43","23","30",,,"0.7",,,,"6.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-12","0.00",,"36","48","29","34",,,"0.7",,,,"4.9",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-13","0.45",,"42","53","33","35",,,"0.7",,,,"12.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-14","0.67",,"39","49","32","36",,,"0.7",,,,"10.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-15","0.22",,"42","58","31","42",,,"0.7",,,,"6.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-16","0.22",,"39","50","32","33",,,"0.6",,,,"12.5",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-17","0.00",,"38","53","33","34",,,"0.6",,,,"6.5",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-18","0.22",,"32","43","21","22",,,"0.6",,,,"8.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-19","0.89",,"25","31","17","31",,,"0.6",,,,"11.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-20","0.00",,"30","38","27","27",,,"0.6",,,,"8.9",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-21","0.22",,"30","41","25","31",,,"0.6",,,,"6.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-22","2.24",,"31","37","20","20",,,"1.0",,,,"18.6",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-23","0.00",,"19","27","13","13",,,"1.0",,,,"5.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-24","0.22",,"19","31","12","19",,,"1.0",,,,"9.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-25","0.22",,"18","23","15","15",,,"1.9",,,,"10.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-26","0.45",,"17","29","10","21",,,"2.1",,,,"9.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-27","1.57",,"27","34","20","32",,,"2.4",,,,"15.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-28","4.25",,"33","37","29","29",,,"2.4",,,,"20.6",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-29","1.12",,"21","29","14","14",,,"3.1",,,,"14.5",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-30","0.00",,"23","35","13","25",,,"3.1",,,,"7.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-01-31","0.00",,"36","49","25","37",,,"3.1",,,,"5.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-01","0.67",,"40","44","35","36",,,"3.0",,,,"12.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-02","0.89",,"39","46","35","38",,,"3.0",,,,"13.9",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-03","2.01",,"36","44","22","22",,,"2.9",,,,"19.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-04","0.22",,"29","43","20","28",,,"2.9",,,,"6.9",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-05","1.12",,"35","47","27","29",,,"2.9",,,,"17.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-06","0.22",,"35","50","25","32",,,"2.9",,,,"5.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-07","0.22",,"36","50","28","33",,,"2.9",,,,"6.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-08","0.22",,"38","50","31","37",,,"2.9",,,,"6.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-09","0.22",,"38","47","31","31",,,"2.9",,,,"7.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-10","0.22",,"33","43","29","29",,,"2.9",,,,"7.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-11","0.67",,"36","47","28","36",,,"3.0",,,,"15.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-12","0.22",,"33","42","28","30",,,"3.0",,,,"9.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-13","1.57",,"30","40","20","20",,,"3.1",,,,"17.9",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-14","1.34",,"23","30","15","26",,,"3.1",,,,"14.5",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-15","1.34",,"37","46","24","31",,,"3.1",,,,"15.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-16","1.79",,"26","32","16","16",,,"3.1",,,,"21.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-17","0.89",,"18","26","13","13",,,"3.1",,,,"12.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-18","0.22",,"26","41","8","35",,,"3.1",,,,"6.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-19","0.45",,"39","53","32","36",,,"3.1",,,,"7.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-20","1.79",,"28","39","19","19",,,"3.1",,,,"17.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-21","0.22",,"27","42","14","25",,,"3.1",,,,"6.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-22","0.22",,"34","47","24","33",,,"3.0",,,,"7.6",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-23","0.22",,"36","47","27","29",,,"3.0",,,,"6.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-24","0.89",,"31","45","12","12",,,"3.0",,,,"15.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-25","0.45",,"26","45","9","29",,,"2.9",,,,"9.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-26","0.89",,"35","47","24","26",,,"2.9",,,,"10.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-27","1.12",,"23","32","13","13",,,"2.9",,,,"13.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-02-28","0.45",,"21","35","6","23",,,"2.9",,,,"8.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-01","0.22",,"31","44","23","28",,,"2.9",,,,"6.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-02","0.45",,"34","46","27","28",,,"2.9",,,,"10.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-03","0.89",,"29","38","24","25",,,"3.0",,,,"15.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-04","0.45",,"30","44","20","29",,,"3.0",,,,"7.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-05","0.67",,"39","52","27","42",,,"3.0",,,,"12.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-06","1.57",,"42","49","34","34",,,"3.0",,,,"15.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-07","0.89",,"44","53","34","38",,,"3.0",,,,"12.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-08","1.79",,"40","47","31","33",,,"3.0",,,,"19.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-09","0.67",,"29","39","19","23",,,"3.0",,,,"11.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-10","1.34",,"21","26","18","18",,,"3.2",,,,"15.9",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-11","0.22",,"19","26","15","17",,,"3.7",,,,"9.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-12","0.00",,"20","27","12","22",,,"4.1",,,,"5.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-13","0.89",,"23","31","17","22",,,"4.2",,,,"15.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-14","0.45",,"32","48","17","35",,,"4.2",,,,"11.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-15","2.24",,"27","37","15","17",,,"4.4",,,,"16.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-16","0.22",,"26","41","14","23",,,"4.5",,,,"7.6",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-17","0.22",,"33","46","22","35",,,"4.5",,,,"7.6",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-18","0.22",,"39","51","32","36",,,"4.6",,,,"7.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-19","1.79",,"42","51","35","38",,,"4.6",,,,"17.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-20","1.79",,"33","40","21","21",,,"4.6",,,,"18.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-21","0.67",,"26","35","17","22",,,"4.6",,,,"10.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-22","0.45",,"31","45","18","28",,,"4.6",,,,"9.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-23","0.67",,"25","33","21","21",,,"5.1",,,,"12.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-24","0.45",,"28","40","19","26",,,"5.1",,,,"7.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-25","0.22",,"31","40","24","25",,,"5.2",,,,"8.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-26","0.45",,"27","35","20","25",,,"5.4",,,,"8.9",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-27","0.45",,"33","47","20","31",,,"5.4",,,,"8.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-28","0.22",,"40","54","29","42",,,"5.4",,,,"7.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-29","0.45",,"44","57","31","31",,,"5.4",,,,"7.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-30","0.45",,"34","44","26","29",,,"5.3",,,,"10.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-03-31","0.45",,"36","49","22","36",,,"5.2",,,,"8.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-01","0.22",,"43","56","32","42",,,"4.5",,,,"6.9",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-02","0.22",,"46","59","36","40",,,"4.1",,,,"7.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-03","0.45",,"47","61","36","44",,,"3.4",,,,"7.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-04","0.45",,"49","62","41","45",,,"3.0",,,,"6.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-05","0.89",,"47","58","34","34",,,"2.5",,,,"13.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-06","0.67",,"40","51","30","38",,,"2.1",,,,"9.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-07","0.22",,"45","57","34","42",,,"1.5",,,,"6.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-08","0.67",,"45","54","36","37",,,"0.8",,,,"10.7",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-09","0.22",,"43","54","33","37",,,"0.0",,,,"8.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-10","0.45",,"44","56","36","40",,,"0.0",,,,"8.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-11","0.22",,"45","57","35","38",,,"0.0",,,,"7.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-12","0.67",,"46","55","36","39",,,"0.0",,,,"9.4",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-13","0.89",,"44","53","35","42",,,"0.0",,,,"16.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-14","0.89",,"38","46","29","29",,,"0.0",,,,"16.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-15","0.45",,"35","45","27","30",,,"0.0",,,,"8.5",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-16","0.22",,"36","44","28","33",,,"0.0",,,,"7.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-17","0.67",,"35","41","31","31",,,"0.0",,,,"9.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-18","0.45",,"36","47","23","34",,,"0.0",,,,"8.5",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-19","0.45",,"44","56","33","39",,,"0.0",,,,"9.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-20","1.57",,"47","56","36","45",,,"0.0",,,,"15.2",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-21","1.12",,"42","49","34","34",,,"0.0",,,,"16.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-22","0.67",,"39","50","30","37",,,"0.0",,,,"9.8",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-23","0.67",,"43","53","35","39",,,"0.0",,,,"10.1",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-24","1.79",,"47","54","38","46",,,"0.0",,,,"14.5",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-25","2.91",,"43","48","33","34",,,"0.0",,,,"18.3",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-26","0.67",,"34","42","28","28",,,"0.0",,,,"13.0",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-27","0.22",,"30","36","22","32",,,"0.0",,,,"6.9",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-28","0.67",,"40","49","30","39",,,"0.0",,,,"10.5",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-29","0.67",,"48","62","36","46",,,"0.0",,,,"7.6",,,
"USS0015N10S","LEE CANYON, NV US","2021-04-30","0.45",,"55","68","44","52",,,"0.0",,,,"8.1",,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-01",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-02",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-03",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-04",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-05",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-06",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-07",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-08",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-09",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-10",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-11",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-12",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-13",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-14",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-15",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-16",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-17",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-18",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-19",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-20",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-21",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-23",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-24",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-25",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-26",,,,,,,,,"0.3","0.3",,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-27",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-28",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-29",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-30",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-01-31",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-01",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-02",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-03",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-04",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-05",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-06",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-07",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-08",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-09",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-10",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-11",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-12",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-13",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-14",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-15",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-16",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-17",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-18",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-19",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-20",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-21",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-22",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-23",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-24",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-25",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-26",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-27",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-02-28",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-01",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-02",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-03",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-04",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-05",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-06",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-07",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-08",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-09",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-10",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-11",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-12",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-13",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-14",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-15",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-16",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-17",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-18",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-19",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-20",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-21",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-22",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-23",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-24",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-25",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-26",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-27",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-28",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-29",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-30",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-03-31",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-01",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-02",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-03",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-04",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-05",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-06",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-07",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-08",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-09",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-10",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-11",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-12",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-13",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-14",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-15",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-16",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-17",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-18",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-19",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-20",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-21",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-22",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-23",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-24",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-25",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-26",,,,,,,,,,,,,,,,
"US1NVCK0082","LAS VEGAS 6.1 WSW, NV US","2021-04-27",,,,,,,,,,,,,,,,
